Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2013,FB0,FEMS,Fire and Emergency Medical Services,End-of-fiscal year percent of arson fires cleared by arrest or exceptional means.*,Percentage,Outcome,Up is Better,Quarterly,25,1.79,9.52,15.73,12.31,10.62,42.49%,Not Achieved,FIRE PREVENTION AND EDUCATION,934
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of CPR program participants.,Raw Number,Output,Up is Better,Quarterly,2000,273,453,480,428,1634,81.70%,Partially Achieved,FIRE PREVENTION AND EDUCATION,935
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of District wide AED registrations.,Raw Number,Output,Up is Better,Quarterly,1600,1458,15,55,3,1531,95.69%,Partially Achieved,FIRE PREVENTION AND EDUCATION,936
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of at school fire safety presentations completed.,Raw Number,Output,Up is Better,Quarterly,50,53,28,94,23,198, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,937
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of car seat installations.,Raw Number,Output,Up is Better,Quarterly,1500,472,225,212,150,1059,70.60%,Not Achieved,FIRE PREVENTION AND EDUCATION,938
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of community group meetings scheduled and attended by executive managers.,Raw Number,Output,Up is Better,Quarterly,100,25,22,38,27,112, > 100%,Fully Achieved,ADMINISTRATIVE SUPPORT,939
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of department personnel injured during emergency operations.,Raw Number,Output,Down is Better,Quarterly,175,81,73,91,62,307,57.00%,Not Achieved,EMPLOYEE PREPAREDNESS,940
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of department vehicles involved in accidents during emergency responses.,Raw Number,Output,Down is Better,Quarterly,100,20,21,20,24,85, > 100%,Fully Achieved,EMPLOYEE PREPAREDNESS,941
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of fire stations completing planned major repairs or complete renovation.,Raw Number,Outcome,Up is Better,Quarterly,1,0,0,0,0,0,0%,Not Achieved,OPERATIONS SUPPORT,942
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of labor/management planning activity meetings scheduled and attended by executive managers.    ,Raw Number,Output,Up is Better,Quarterly,12,7,6,4,4,21, > 100%,Fully Achieved,ADMINISTRATIVE SUPPORT,943
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of neighborhood level fire safety presentations completed.,Raw Number,Output,Up is Better,Quarterly,500,205,111,315,132,763, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,944
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of neighborhood level health screenings completed. ,Raw Number,Output,Up is Better,Quarterly,50,10,19,71,44,144, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,945
2013,FB0,FEMS,Fire and Emergency Medical Services,"Number of residential structure fires per 1,000 population.*",Raw Number,Output,Down is Better,Quarterly,1,0.38,0.35,0.25,0.25,1.23,81.30%,Partially Achieved,FIRE PREVENTION AND EDUCATION,946
2013,FB0,FEMS,Fire and Emergency Medical Services,"Number of residential structure fires per 1,000 residential structures.*",Raw Number,Output,Down is Better,Quarterly,4,1.48,1.4,0.98,0.97,4.83,83%,Partially Achieved,FIRE PREVENTION AND EDUCATION,947
2013,FB0,FEMS,Fire and Emergency Medical Services,Number of smoke alarm installations.,Raw Number,Output,Up is Better,Quarterly,1000,457,270,215,,942,94.20%,Partially Achieved,FIRE PREVENTION AND EDUCATION,948
2013,FB0,FEMS,Fire and Emergency Medical Services,"Total arson fires per 10,000 population.*",Raw Number,Outcome,Down is Better,Quarterly,2,0.89,1,1.41,1.03,4.33,46.19%,Not Achieved,FIRE PREVENTION AND EDUCATION,949
2013,FB0,FEMS,Fire and Emergency Medical Services,"Total combined commercial and industrial structure fire incidents per 1,000 commercial and industrial structures.*",Raw Number,Demand,Down is Better,Quarterly,15,0.91,0.77,1.22,0.85,3.75, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,950
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency, Number of audit exceptions reported in the annual DC Single Audit ,Raw Number,Quality,Down is Better,Annual,1,,,,3,3,33.33%,Not Achieved,HOMELAND SECURITY GRANTS                          ,951
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Homeland Security grant dollars managed,Dollar Amount,Output,Neutral,Annual,0,,,,196680927,196680927,Not Rated W,Workload Measure,AGENCY MANAGEMENT,952
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Alert DC messages disseminated,Raw Number,Output,Neutral,Annual,0,,,,6624,6624,Not Rated W,Workload Measure,AGENCY MANAGEMENT,953
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of District special events supported each quarter,Raw Number,Outcome,Up is Better,Quarterly,4,9,8,13,16,46, > 100%,Fully Achieved,,954
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Emergency Liaison Officer contact information validated and/or updated quarterly,Raw Number,Output,Up is Better,Quarterly,4,25,49,25,15,114, > 100%,Fully Achieved,OPERATIONS                                        ,955
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of HSEMA Operations Center System Checklist test,Raw Number,Output,Up is Better,Quarterly,1095,276,270,276,276,1098, > 100%,Fully Achieved,,956
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Heat Emergency Plan activations,Raw Number,Output,Neutral,Annual,0,,,,17,17,Not Rated W,Workload Measure,AGENCY MANAGEMENT,957
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Special Events that have been approved by the Mayors Special events task group,Raw Number,Output,Neutral,Annual,0,,,,91,91,Not Rated W,Workload Measure,AGENCY MANAGEMENT,958
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of after action reports developed as a result of incidents and emergencies,Raw Number,Output,Neutral,Annual,0,,,,2,2,Not Rated W,Workload Measure,AGENCY MANAGEMENT,959
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of critical infrastructure program outreach meetings, seminars, workshops to Critical Infrastructure Key Resources (CIKR) partners",Raw Number,Quality,Up is Better,Quarterly,10,5,6,20,8,39, > 100%,Fully Achieved,PLANS AND PREPAREDNESS                            ,960
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of events attended by HSEMA Outreach Division,Raw Number,Output,Up is Better,Quarterly,55,41,70,80,83,274, > 100%,Fully Achieved,AGENCY MANAGEMENT,961
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of exercises completed in compliance with FEMA Emergency Management Performance Grants Program (EMPG) Guidelines,Raw Number,Output,Up is Better,Quarterly,3,4,1,1,2,8, > 100%,Fully Achieved,TRAINING & EXERCISE                               ,962
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of grant projects managed,Raw Number,Output,Neutral,Annual,0,,,,456,456,Not Rated W,Workload Measure,AGENCY MANAGEMENT,963
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of individuals trained at HSEMA,Raw Number,Output,Neutral,Annual,0,,,,953,953,Not Rated W,Workload Measure,AGENCY MANAGEMENT,964
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of outreach initiatives to District government agencies regarding COOP plan review, exercise, and training",Raw Number,Output,Neutral,Quarterly,80,6,7,23,35,71,Not Rated B,Baseline Measure,PLANS AND PREPAREDNESS                            ,965
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of partial and full Emergency Operations Center activations,Raw Number,Output,Neutral,Annual,0,,,,42,42,Not Rated W,Workload Measure,AGENCY MANAGEMENT,966
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of reviewed and/or updated HSEMA plans annually. ,Raw Number,Efficiency,Up is Better,Quarterly,25,18,11,4,7,40, > 100%,Fully Achieved,PLANS AND PREPAREDNESS                            ,967
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Raw Number,Output,Up is Better,Quarterly,20,2,7,9,2,20,100%,Fully Achieved,HOMELAND SECURITY GRANTS                          ,968
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of system tests of the HSEMA Operations Center COOP Site,Raw Number,Output,Up is Better,Quarterly,24,41,6,36,36,119, > 100%,Fully Achieved,,969
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of trainings provided to first responders, District employees, and the public",Raw Number,Output,Neutral,Annual,0,,,,36,36,Not Rated W,Workload Measure,AGENCY MANAGEMENT,970
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of unannounced tests of the Emergency Alert System completed annually,Raw Number,Output,Up is Better,Quarterly,365,92,90,91,93,366, > 100%,Fully Achieved,,971
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percent increase of recipients of DC Alerts,Percentage,Demand,Up is Better,Annual,3,,,,7.02,7.02, > 100%,Fully Achieved,AGENCY MANAGEMENT,972
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of After Action Reports (AARs) completed after every exercise,Percentage,Output,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,973
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of After Action Reports (AARs) for every Emergency Operations Center Activation ,Percentage,Output,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,,974
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of HSEMA corrective action items in after action reports successfully addressed in compliance with HSEEP.,Percentage,Efficiency,Up is Better,Quarterly,100,100,100,,100,100,100.00%,Fully Achieved,TRAINING & EXERCISE                               ,975
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of all training classes and exercises compliant with National Incident Management System (NIMS) standards and guidelines,Percentage,Quality,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,976
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of all training classes and exercises that incorporate requirements for the Districts special needs population,Percentage,Quality,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,977
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of finalized CONOPS (Concept of Operations Plan) within 72 hours of EOC activations for planned events,Percentage,Output,Up is Better,Annual,95,,,,100,100, > 100%,Fully Achieved,PLANS AND PREPAREDNESS                            ,978
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of grant dollars spent within the timeframe of the grants,Percentage,Outcome,Up is Better,Annual,100,,,,96.72,96.72,97%,Partially Achieved,HOMELAND SECURITY GRANTS                          ,979
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of subgrants issued within 45 days of award receipt,Percentage,Outcome,Up is Better,Annual,90,,,,94.2,94.2, > 100%,Fully Achieved,HOMELAND SECURITY GRANTS                          ,980
2013,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of travel reimbursements processed and closed within 30 business days of receipt (agency management),Percentage,Output,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,AGENCY MANAGEMENT,981
2013,DV0,JNC,Judicial Nomination Commission,Application Process,Percentage,Outcome,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,,982
2013,DV0,JNC,Judicial Nomination Commission,Candidate Panels,Percentage,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AGENCY MANAGEMENT,983
2013,FA0,MPD,Metropolitan Police Department,# of CCTV recordings retrieved for investigations,Raw Number,Demand,Neutral,Quarterly,0,297,307,476,462,1542,Not Rated W,Workload Measure,HOMELAND SECIRITY BUREAU,984
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,985
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 1st District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,986
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 2nd District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,987
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 3rd District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,988
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 4th District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,989
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 5th District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,990
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 6th District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,991
2013,FA0,MPD,Metropolitan Police Department,# of Priority 1 Calls for Service: 7th District,Raw Number,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,PASSENGER AND DRIVER PROTECTION,992
2013,FA0,MPD,Metropolitan Police Department,# of Vehicle Crash Fatalties,Raw Number,Demand,Neutral,Quarterly,0,5,8,11,4,28,Not Rated W,Workload Measure,HOMELAND SECIRITY BUREAU,993
2013,FA0,MPD,Metropolitan Police Department,# of applications for firearm registration processed for private citizens,Raw Number,Demand,Neutral,Quarterly,0,303,347,265,280,1195,Not Rated W,Workload Measure,CORPORATE SUPPORT BUREAU,994
2013,FA0,MPD,Metropolitan Police Department,# of applications for security personnel processed,Raw Number,Demand,Neutral,Quarterly,0,4511,6027,4405,4226,19169,Not Rated W,Workload Measure,CORPORATE SUPPORT BUREAU,995
2013,FA0,MPD,Metropolitan Police Department,# of arrests,Raw Number,Demand,Neutral,Quarterly,0,9224,9672,10767,11213,40876,Not Rated W,Workload Measure,,996
2013,FA0,MPD,Metropolitan Police Department,# of call outs for suspicious packages,Raw Number,Demand,Neutral,Quarterly,0,50,29,82,58,219,Not Rated W,Workload Measure,HOMELAND SECIRITY BUREAU,997
2013,FA0,MPD,Metropolitan Police Department,# of court overtime hours,Raw Number,Demand,Neutral,Quarterly,0,28436,32287.25,33066,32933.75,126723,Not Rated W,Workload Measure,,998
2013,FA0,MPD,Metropolitan Police Department,# of non-court locally funded overtime hours,Raw Number,Demand,Neutral,Quarterly,0,63676.25,56780.25,36097.25,66489,223042.75,Not Rated W,Workload Measure,,999
2013,FA0,MPD,Metropolitan Police Department,# of police officers hired,Raw Number,Demand,Neutral,Quarterly,0,31,93,82,94,300,Not Rated W,Workload Measure,PROFESSIONAL DEVELOPMENT BUREAU,1000
2013,FA0,MPD,Metropolitan Police Department,% Change in DC Code Index Violent Crime,Percentage,Outcome,Down is Better,Annual,5,,,,3.5,3.5, > 100%,Fully Achieved,,1001
2013,FA0,MPD,Metropolitan Police Department,% change in DC Code Index property crime,Percentage,Outcome,Down is Better,Annual,5,,,,0.18,0.18, > 100%,Fully Achieved,,1002
2013,FA0,MPD,Metropolitan Police Department,% change in the number of email accounts on police district listservs,Percentage Change Over Time,Outcome,Up is Better,Annual,10,,,,,9.47,94.71%,Partially Achieved,,1003
2013,FA0,MPD,Metropolitan Police Department,Average # of Court Overtime Hours per Arrest,Ratio,Efficiency,Down is Better,Quarterly,3.16,3.08,3.34,3.07,2.94,3.1, > 100%,Fully Achieved,ASSISTANT CHIEF INTERNAL AFFAIRS BUREAU,1004
