Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2012,AE0,EOM-OCA,"City Administrator, Office of the",% of agencies with new Industry Standard Benchmarks across District agencies ,Percentage,Output,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,CITY ADMINISTRATOR,924
2012,FB0,FEMS,Fire and Emergency Medical Services,% decrease in 911 usage by Street Calls patients in a cohort.,Percentage,Outcome,Up is Better,Quarterly,50,74.700000,81.2,67.71,73.25,74.22, > 100%,Fully Achieved,,925
2012,FB0,FEMS,Fire and Emergency Medical Services,% of critical medical calls with first EMT arriving within 6 minutes 30 seconds dispatch to scene.,Percentage,Demand,Up is Better,Quarterly,90,86.550000,82.93,83.86,83.47,84.18,93.53%,Partially Achieved,,926
2012,FB0,FEMS,Fire and Emergency Medical Services,"% of critical medical calls with first paramedic arriving within 8 minutes, dispatch to scene.",Percentage,Demand,Up is Better,Quarterly,90,82.690000,79.63,79.52,77.82,79.89,88.77%,Partially Achieved,,927
2012,FB0,FEMS,Fire and Emergency Medical Services,"% of critical medical calls with first transport unit arriving within 12 minutes, dispatch to scene.",Percentage,Demand,Up is Better,Quarterly,90,91.070000,89.21,87,85.46,88.13,97.92%,Partially Achieved,,928
2012,FB0,FEMS,Fire and Emergency Medical Services,% of heavy duty emergency vehicle fleet (fire trucks and other vehicles) available for daily operation. ,Percentage,Output,Up is Better,Quarterly,85,46.580000,67.67,89.14,88.73,72.92,85.79%,Partially Achieved,,929
2012,FB0,FEMS,Fire and Emergency Medical Services,% of hospital drop times of 30 minutes or less.,Percentage,Efficiency,Up is Better,Quarterly,50,31.750000,29.3,27.63,24.25,28.17,56.35%,Not Achieved,,930
2012,FB0,FEMS,Fire and Emergency Medical Services,% of light duty emergency vehicle fleet (command and support vehicles) available for daily operation.,Percentage,Output,Up is Better,Quarterly,90,88.550000,92.39,98.34,98.77,94.53, > 100%,Fully Achieved,,931
2012,FB0,FEMS,Fire and Emergency Medical Services,% of medium duty emergency vehicle fleet (ambulances and other vehicles) available for daily operation.,Percentage,Output,Up is Better,Quarterly,85,48.230000,65.53,85.04,84.06,71.55,84.18%,Partially Achieved,,932
2012,FB0,FEMS,Fire and Emergency Medical Services,% of patients in full cardiac arrest who have specified rhythms upon delivery to a medical facility.,Percentage,Outcome,Up is Better,Quarterly,25,28.370000,41.82,46.81,27.14,36.29, > 100%,Fully Achieved,,933
2012,FB0,FEMS,Fire and Emergency Medical Services,% of patients surveyed indicating they were �satisfied� or �very satisfied� with Fire and EMS services during a Fire or EMS call.,Percentage,Outcome,Up is Better,Quarterly,90,93.130000,90.12,91.8,91.08,91.33, > 100%,Fully Achieved,,934
2012,FB0,FEMS,Fire and Emergency Medical Services,% of residential structure fires contained to the floor or structure of origin.,Percentage,Demand,Down is Better,Quarterly,10,16.570000,18.79,17.65,10.34,15.77,63.41%,Not Achieved,,935
2012,FB0,FEMS,Fire and Emergency Medical Services,% of residential structure fires contained to the object or room of origin.,Percentage,Demand,Up is Better,Quarterly,80,77.350000,75.84,82.35,82.76,79.2,99.00%,Partially Achieved,,936
2012,FB0,FEMS,Fire and Emergency Medical Services,"% of structure fire calls with first fire truck arriving within 6 minutes, 30 seconds dispatch to scene.",Percentage,Demand,Up is Better,Quarterly,90,97.770000,98.74,98.15,97.93,98.15, > 100%,Fully Achieved,,937
2012,FB0,FEMS,Fire and Emergency Medical Services,.End-of-fiscal year number of civilian fire injuries.,Raw Number,Outcome,Down is Better,Annual,50,,,,60,60,83.33%,Partially Achieved,,938
2012,FB0,FEMS,Fire and Emergency Medical Services,Average hospital drop time.,Ratio,Input,Down is Better,Quarterly,30,37.730000,39.1,39.47,41.66,39.49,75.97%,Partially Achieved,,939
2012,FB0,FEMS,Fire and Emergency Medical Services,Average response time of first arriving EMT to critical medical calls.,Ratio,Input,Down is Better,Quarterly,5,4.350000,4.8,4.75,4.82,4.68, > 100%,Fully Achieved,,940
2012,FB0,FEMS,Fire and Emergency Medical Services,Average response time of first arriving ambulance to critical medical calls.,Ratio,Input,Down is Better,Quarterly,9,6.890000,7.38,7.64,7.93,7.46, > 100%,Fully Achieved,,941
2012,FB0,FEMS,Fire and Emergency Medical Services,Average response time of first arriving fire truck to structure fire calls.,Ratio,Input,Down is Better,Quarterly,4,1.940000,2.4,2.63,2.58,2.39, > 100%,Fully Achieved,,942
2012,FB0,FEMS,Fire and Emergency Medical Services,Average response time of first arriving paramedic to critical medical calls.,Ratio,Input,Down is Better,Quarterly,6,5.690000,6.2,6.18,6.38,6.11,98.19%,Partially Achieved,,943
2012,FB0,FEMS,Fire and Emergency Medical Services,Average time in days to close Mayoral customer service work flows.,Raw Number,Output,Down is Better,Annual,7,,,,7,7,100%,Fully Achieved,ADMINISTRATIVE SUPPORT,944
2012,FB0,FEMS,Fire and Emergency Medical Services,End-of-fiscal year % arson cases closed by arrest.,Percentage,Outcome,Up is Better,Annual,25.01,,,,34.38,34.38, > 100%,Fully Achieved,,945
2012,FB0,FEMS,Fire and Emergency Medical Services,End-of-fiscal year % change in number of structural fires.,Percentage Change Over Time,Outcome,Down is Better,Annual,-5,,,,,-10.58, > 100%,Fully Achieved,,946
2012,FB0,FEMS,Fire and Emergency Medical Services,End-of-fiscal year number of civilian fire fatalities.,Raw Number,Outcome,Down is Better,Annual,5,,,,5,5,100%,Fully Achieved,,947
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of CPR program participants.,Raw Number,Output,Up is Better,Quarterly,2000,141,295,334,233,1003,50.15%,Not Achieved,,948
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of District wide AED registrations.,Raw Number,Output,Up is Better,Annual,1300,,,,1455,1455, > 100%,Fully Achieved,,949
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of at school fire safety presentations completed.,Raw Number,Output,Up is Better,Annual,50,,,,61,61, > 100%,Fully Achieved,,950
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of car seat installations.,Raw Number,Output,Up is Better,Quarterly,1500,230,441,147,620,1438,95.87%,Partially Achieved,,951
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of community group meetings scheduled and attended by executive managers.,Raw Number,Output,Up is Better,Annual,101,,,,146,146, > 100%,Fully Achieved,ADMINISTRATIVE SUPPORT,952
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of department personnel injured during emergency operations.,Raw Number,Output,Down is Better,Annual,175,,,,533,533,32.83%,Not Achieved,,953
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of department vehicles involved in accidents during emergency responses.,Raw Number,Output,Down is Better,Annual,100,,,,74,74, > 100%,Fully Achieved,,954
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of fire stations completing planned major repairs or complete renovation.,Raw Number,Outcome,Up is Better,Annual,1,,,,1,1,100%,Fully Achieved,,955
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of labor/management planning activity meetings scheduled and attended by executive managers.    ,Raw Number,Output,Up is Better,Annual,12,,,,41,41, > 100%,Fully Achieved,ADMINISTRATIVE SUPPORT,956
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of neighborhood level fire safety presentations completed.,Raw Number,Output,Up is Better,Annual,500,,,,890,890, > 100%,Fully Achieved,,957
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of neighborhood level health screenings completed. ,Raw Number,Output,Up is Better,Annual,50,,,,71,71, > 100%,Fully Achieved,,958
2012,FB0,FEMS,Fire and Emergency Medical Services,"Number of residential structure fires per 1,000 population.",Raw Number,Output,Down is Better,Quarterly,1,0.290000,0.24,0.17,0.23,0.93, > 100%,Fully Achieved,,959
2012,FB0,FEMS,Fire and Emergency Medical Services,"Number of residential structure fires per 1,000 residential structures.",Raw Number,Output,Down is Better,Quarterly,4,1.130000,0.93,0.64,0.9,3.6, > 100%,Fully Achieved,,960
2012,FB0,FEMS,Fire and Emergency Medical Services,Number of smoke alarm installations.,Raw Number,Output,Up is Better,Annual,1000,,,,3475,3475, > 100%,Fully Achieved,,961
2012,FB0,FEMS,Fire and Emergency Medical Services,"Total arson fires per 10,000 population.",Raw Number,Outcome,Down is Better,Quarterly,2,0.110000,0.02,0.1,0.29,0.52, > 100%,Fully Achieved,,962
2012,FB0,FEMS,Fire and Emergency Medical Services,"Total combined commercial and industrial structure fire incidents per 1,000 commercial and industrial structures.",Raw Number,Demand,Down is Better,Quarterly,15,3.620000,3.05,1.52,1.52,9.71, > 100%,Fully Achieved,,963
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency, Number of audit exceptions reported in the annual DC Single Audit ,Raw Number,Quality,Down is Better,Annual,2,,,,1,1, > 100%,Fully Achieved,HOMELAND SECURITY GRANTS                          ,964
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Homeland Security grant dollars managed,Dollar Amount,Output,Neutral,Annual,0,,,,268284524,268284524,Not Rated W,Workload Measure,AGENCY MANAGEMENT,965
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Alert DC messages disseminated,Raw Number,Output,Neutral,Annual,0,,,,5770,5770,Not Rated W,Workload Measure,AGENCY MANAGEMENT,966
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of District special events supported each quarter,Raw Number,Outcome,Up is Better,Quarterly,4,7,9,17,6,39, > 100%,Fully Achieved,OPERATIONS                                        ,967
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Emergency Liaison Officer (ELO) contact information validated and/or updated quarterly,Raw Number,Output,Neutral,Quarterly,4,1,1,1,0,3,Not Rated B,Baseline Measure,OPERATIONS                                        ,968
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of HSEMA Operations Center System Checklist test,Raw Number,Output,Up is Better,Quarterly,1095,276,273,273,276,1098, > 100%,Fully Achieved,OPERATIONS                                        ,969
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Heat Emergency Plan activations,Raw Number,Output,Neutral,Annual,0,,,,25,25,Not Rated W,Workload Measure,AGENCY MANAGEMENT,970
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of Special Events that have been approved by the Mayors Special events task group,Raw Number,Output,Neutral,Annual,0,,,,104,104,Not Rated W,Workload Measure,AGENCY MANAGEMENT,971
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of after action reports developed as a result of incidents and emergencies,Raw Number,Output,Neutral,Annual,0,,,,4,4,Not Rated W,Workload Measure,AGENCY MANAGEMENT,972
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of critical infrastructure plans (CIP) developed, reviewed and/or updated",Raw Number,Quality,Up is Better,Quarterly,1,0,1,0,0,1,100%,Fully Achieved,PLANS AND PREPAREDNESS                            ,973
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of events attended by HSEMA Outreach Division,Raw Number,Output,Up is Better,Quarterly,55,52,56,60,58,226, > 100%,Fully Achieved,AGENCY MANAGEMENT,974
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of exercises completed in compliance with FEMA Emergency Management Performance Grants Program (EMPG) Guidelines,Raw Number,Output,Up is Better,Quarterly,5,1,1,3,9,14, > 100%,Fully Achieved,TRAINING & EXERCISE                               ,975
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of grant projects managed,Raw Number,Output,Neutral,Annual,0,,,,518,518,Not Rated W,Workload Measure,AGENCY MANAGEMENT,976
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of individuals trained at HSEMA,Raw Number,Output,Neutral,Annual,0,,,,698,698,Not Rated W,Workload Measure,AGENCY MANAGEMENT,977
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of outreach initiatives to District government agencies regarding COOP plan review, exercise, and training",Raw Number,Output,Neutral,Quarterly,80,20,80,80,75,255,Not Rated B,Baseline Measure,PLANS AND PREPAREDNESS                            ,978
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of partial and full Emergency Operations Center activations,Raw Number,Output,Neutral,Annual,0,,,,8,8,Not Rated W,Workload Measure,AGENCY MANAGEMENT,979
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of reviewed and/or updated HSEMA plans annually. ,Raw Number,Efficiency,Up is Better,Quarterly,25,0,16,9,14,39, > 100%,Fully Achieved,PLANS AND PREPAREDNESS                            ,980
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Raw Number,Output,Up is Better,Quarterly,25,0,9,10,6,25,100.00%,Fully Achieved,HOMELAND SECURITY GRANTS                          ,981
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of system tests of the HSEMA Operations Center COOP Site,Raw Number,Output,Up is Better,Quarterly,24,15,15,15,9,54, > 100%,Fully Achieved,OPERATIONS                                        ,982
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,"Number of trainings provided to first responders, District employees, and the public",Raw Number,Output,Neutral,Annual,0,,,,44,44,Not Rated W,Workload Measure,AGENCY MANAGEMENT,983
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Number of unannounced tests of the Emergency Alert System completed annually,Raw Number,Output,Up is Better,Quarterly,365,93,91,93,92,369, > 100%,Fully Achieved,OPERATIONS                                        ,984
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percent increase of recipients of DC Alerts,Percentage,Demand,Up is Better,Annual,16,,,,3.03,3.03,18.93%,Fully Achieved,AGENCY MANAGEMENT,985
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of After Action Reports (AARs) completed after every exercise,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,986
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of After Action Reports (AARs) for every Emergency Operations Center Activation ,Percentage,Output,Up is Better,Quarterly,50,,100,33.33,33.33,50,100%,Fully Achieved,OPERATIONS                                        ,987
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of HSEMA corrective action items in after action reports successfully addressed in compliance with HSEEP.,Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,988
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of all training classes and exercises compliant with National Incident Management System (NIMS) standards and guidelines,Percentage,Quality,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,TRAINING & EXERCISE                               ,989
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of all training classes and exercises that incorporate requirements for the Districts special needs population,Percentage,Quality,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,TRAINING & EXERCISE                               ,990
2012,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of exercise participants who agree that the exercise improved their  emergecy management knowledge and/or skills,Percentage,Quality,Up is Better,Quarterly,85,88.680000,100,89.58,66.67,87.43, > 100%,Fully Achieved,TRAINING & EXERCISE                               ,991
